EAG;pol;GAF.x;KRW;watertype;bodem;a_inlaat1;a_inlaat2;a_inlaat3;a_inlaat4;a_inlaat5;a_uitlaat1;a_uitlaat2;a_uitlaat3;a_uitlaat4;a_tot;a_drain;a_verhard;a_gemengd;a_water;a_bodemhoogte;a_slootdiepte;wp_meting_gm3;wp_meting_mgm2d;jaar.x;maand;seiz;w_peil;w_volume;w_debiet;w_berging;w_sluitfout;w_maalstaat;w_i_neerslag;w_i_kwel;w_i_verhard;w_i_riol;w_i_drain;w_i_uitspoel;w_i_afstroom;w_i_inlaat1;w_i_inlaat2;w_i_inlaat3;w_i_inlaat4;w_i_inlaat5;w_o_verdamping;w_o_wegzijg;w_o_intrek;w_o_uitlaat1;w_o_uitlaat2;w_o_uitlaat3;w_o_uitlaat4;w_o_uitlaat5;wp_min_neerslag;wp_min_kwel;wp_min_verhard;wp_min_riol;wp_min_drain;wp_min_uitspoel;wp_min_afstroom;wp_min_inlaat1;wp_min_inlaat2;wp_min_inlaat3;wp_min_inlaat4;wp_min_inlaat5;wp_inc_neerslag;wp_inc_kwel;wp_inc_verhard;wp_inc_riol;wp_inc_drain;wp_inc_uitspoel;wp_inc_afstroom;wp_inc_inlaat1;wp_inc_inlaat2;wp_inc_inlaat3;wp_inc_inlaat4;wp_inc_inlaat5;namen;versie;naam;KRWnaam;agrarisch;p_i_redDAW;wp_min_sum;wp_inc_sum;date;wp_tot_sum;watdteF;watdte;kPDitch;PvskPDitch;Troebel.naar.helder..mg.P.m2.d.;P.load_year..mgP.m2.d.;Helder.naar.troebel..mg.P.m2.d.;lake.ditch.vollenweider;PvskPLake;HoortBijGeoobject.identificatie;KRWwatertype.code.y;Abundantie fytoplankton _Maatlatten2012 Fytoplankton;Abundantie groeivormen macrofyten _Maatlatten2012 Ov. waterflora;Abundantie groeivormen macrofyten _Maatlatten2018 Ov. waterflora;Afwijking Sander lucioperca_Maatlatten2012 Vis;Bedekking Emerse planten_Maatlatten2012 Ov. waterflora;Bedekking Emerse planten_Maatlatten2018 Ov. waterflora;Bedekking Flab (Floating Algae Beds)_Maatlatten2012 Ov. waterflora;Bedekking Flab (Floating Algae Beds)_Maatlatten2018 Ov. waterflora;Bedekking Grote drijfbladplanten_Maatlatten2012 Ov. waterflora;Bedekking Grote drijfbladplanten_Maatlatten2018 Ov. waterflora;Bedekking Kroos_Maatlatten2012 Ov. waterflora;Bedekking Kroos_Maatlatten2018 Ov. waterflora;Bedekking Kruidlaag_Maatlatten2012 Ov. waterflora;Bedekking Kruidlaag_Maatlatten2018 Ov. waterflora;Bedekking som drijfblad- en emerse planten_Maatlatten2012 Ov. waterflora;Bedekking som flab en kroos_Maatlatten2012 Ov. waterflora;Bedekking som submerse planten en draadalgen_Maatlatten2012 Ov. waterflora;Bedekking som submerse planten en draadalgen_Maatlatten2018 Ov. waterflora;Fytoplankton-kwaliteit _Maatlatten2012 Fytoplankton;Macrofauna-kwaliteit _Maatlatten2012 Macrofauna;Massafractie Abramis brama_Maatlatten2012 Vis;Massafractie Visgilde - plantminnende soort (Pm)_Maatlatten2012 Vis;Massafractie Visgilde - plantminnende soort (Pm)_Maatlatten2018 Vis;Massafractie Visgilde - zuurstoftolerante soort (O2)_Maatlatten2012 Vis;Massafractie Visgilde - zuurstoftolerante soort (O2)_Maatlatten2018 Vis;Massafractie Visgroep - baars en blankvoorn (BB)_Maatlatten2012 Vis;Massafractie Visgroep - baars en blankvoorn (BB)_Maatlatten2018 Vis;Massafractie Visgroep - brasem en karper (BK)_Maatlatten2012 Vis;Massafractie Visgroep - brasem en karper (BK)_Maatlatten2018 Vis;Overige waterflora-kwaliteit _Maatlatten2012 Ov. waterflora;Overige waterflora-kwaliteit _Maatlatten2018 Ov. waterflora;Soortensamenstelling fytoplankton _Maatlatten2012 Fytoplankton;Soortensamenstelling macrofyten _Maatlatten2012 Ov. waterflora;Soortensamenstelling macrofyten _Maatlatten2018 Ov. waterflora;Soortensamenstelling macrofyten Helofyten_Maatlatten2018 Ov. waterflora;Soortensamenstelling macrofyten Hydrofyten_Maatlatten2018 Ov. waterflora;Vis-kwaliteit _Maatlatten2012 Vis;Vis-kwaliteit _Maatlatten2018 Vis;Waterdiepte _Maatlatten2012 Ov. waterflora;Waterdiepte _Maatlatten2018 Ov. waterflora;GAF.y;jaar.y;locatie.x;locatie.y;Ca_mg/kg_dg_BS;DICHTHD_kg/l_BS;Fe_mg/kg_dg_BS;Fe_mg/l_ng_BS;Fe_ug/l_nf_PW;GR_%_dg_BS;GRONDST_SOORT_BS;IR_%_BS;MONSDTE_m_BS;MONSDTE_m_PW;MONSDTE_m_E_BS;MONSDTE_m_E_PW;MONSLTE_m_BS;MONSLTE_m_PW;NH4_mgN/l_nf_PW;PO4_mgP/l_nf_PW;Ptot_gP/kg_dg_BS;Ptot_mgP/l_nf_PW;Ptot_mgP/l_ng_BS;Ptot_mgPOlsen/kg_dg_BS;Ptot_mgPOlsen/l_ng_BS;S_mg/l_OPGLT_PW;SLIBDTE_m_BS;SO4_mg/l_PW;Stot_mg/kg_dg_BS;Stot_mg/l_PW;Stot_mg/l_nf_PW;Stot_mg/l_ng_BS;T_oC_BS;WATDTE_m_BS;X_CODNT_m_BS;X_CODNT_m_PW;Y_CODNT_m_BS;Y_CODNT_m_PW;nlvrFW;nlvrDW;nlvrPW;locatie.KRW.watertype;jaar;bedsubmers;draadwieren;FLAB;bedemers;taludhoek;doorzicht;waterdiepte;dieptedoorzicht;CA_mg/l;CA-1_nf_mg/l;CHLFA_ug/l;CL_mg/l;DIEPTE0_m;DIEPTE1_m;DIEPTE2_m;DIEPTE3_m;DIEPTE4_m;DOC_nf_C_mg/l;EXT380_L380nm_/m;EXT440_L440nm_/m;FEO_ug/l;FLUOBIOV_mm3/l;FLUOBLAU_blauwalg_ug/l;FLUOCRYP_cryptofy_ug/l;FLUODIAT_diatomee_ug/l;FLUOGROE_groenalg_ug/l;FLUOHUM_L450-610nm_DIMSLS;FLUOTOT_ug/l;GELDHD_mS/m;GRZS_dg_%;HCO3_HCO3_mg/l;HCO3-1_nf_HCO3_mg/l;KJN_N_mg/l;LICHTINT0_L400-700nm_umol/m2.s;LICHTINT1_L400-700nm_umol/m2.s;LICHTINT2_L400-700nm_umol/m2.s;LICHTINT3_L400-700nm_umol/m2.s;LICHTINT4_L400-700nm_umol/m2.s;MG-1_nf_mg/l;N_nf_N_mg/l;NH3_nf_N_mg/l;NH4_nf_N_mg/l;NO2_nf_N_mg/l;NO3_nf_N_mg/l;NO3NO2_nf_N_mg/l;O2_mg/l;P_P_mg/l;PH_DIMSLS;PO4_nf_P_mg/l;R2_VEC_DIMSLS;REFINT0_L400-700nm_umol/m2.s;REFINT1_L400-700nm_umol/m2.s;REFINT2_L400-700nm_umol/m2.s;REFINT3_L400-700nm_umol/m2.s;REFINT4_L400-700nm_umol/m2.s;S_mg/l;SO4_mg/l;T_oC;TOC_mg/l;VEC_L400-700nm_/m;VOGEL_n;VUIL_DIMSLS;WATDTE_m;ZICHT_m;ZS_mg/l;ZVP_%;ZWEM_n
3201-EAG-1;3201-EAG-1_F002.xlsx;;;M27;VEEN;Spplas;Van EAG 2 naar EAG1;Inlaat3;Inlaat4;inlaat peilbeheer;Aflaat Spplas;naar EAG2;uitlaat3;uitlaat4;201.78393;0;0;0;98.489599;-2.8;1.43;;0;2012.5;6.5;;-1.37582387856493;1402665.35105516;6.41748150238866;-5.43075810509985;4.31035612075008e-15;0;2477.56812928287;0;0;0;0;623.828947663223;0;2445.28854282095;773.866177834726;0;0;0;1947.68488878489;1181.875188;607.720428743514;1741.1054023414;836.735131626867;0;0;0;0.150933793280011;0;0;0;0;0.126679152722152;0;0.0496557721353084;0.0314293564271584;0;0;0;0.0503112644266704;0;0;0;0;0.126679152722152;0;0.0248278860676542;0.0314293564271584;0;0;0;;;;;0;0.0126679152722152;0.35869807456463;0.233247659643635;2012-12-15 14:45:00;0.591945734208264;(0.5,0.7];1.1;6.02;0.0595843977682109;0.33;;1.51;lake;0.23754839375141;NL11_StichtsAnkeveen;M27;;0.372129032258065;0.372129032258065;;0.539139784946237;0.539139784946237;;;0.557139784946237;0.557139784946237;;;0;0;;;0.37889247311828;0.37889247311828;;;;;;;;;;;;0.332451612903226;0.332451612903226;;0.292311827956989;0.292311827956989;;;;;;;3201;2013;134182;475333;;1.122;16308;1400;5;45;;7;0;0;-10;-10;;;;;0.9;0.29;64;;;;;;22999.998;;4.3;1900;12.5;;134182;134182;475332.992;475332.992;-0.0226999999999999;2.2041;-0.055745;M27;2017;3;0;0;1.66666666666667;;0.983333333333333;1.01666666666667;0.972943722943723;;31.6875;9.35714285714286;79.4404761904762;-22.2;-21.9133333333333;-21.6311111111111;-21.3466666666667;-21.0622222222222;;3.040625;1.065625;4.55357142857143;-21.9431818181818;-20.1579545454545;-21.85;-18.725;-12.4977272727273;-19.7409090909091;16.0307692307692;46;31.2857142857143;;75.015625;1.20595238095238;434.18;249.055555555556;139.18;76.0777777777778;42.5044444444444;;1.28928571428571;0.000571428571428571;0.0388095238095238;0.00523809523809524;0.0861309523809524;0.0919047619047619;9.29511904761905;0.037202380952381;7.72857142857143;0.00339285714285714;-54.5663888888889;612.597777777778;631.268888888889;623.766666666667;615.935555555556;619.657777777778;;48.765625;13.6535714285714;;-20.4564888888889;;;1.4875;1.15;5.97619047619048;33.5987804878049;
3201-EAG-2;3201-EAG-2_F002.xlsx;;;M27;VEEN;Inlaat vanuit EAG3;Inlaat vanuit EAG1;inlaat Spplas;;inlaat peilbeheer;Aflaat Spplas;Uitlaat naar EAG1;Uitlaat naar EAG3;uitlaat4;54.36421;0;0;0;27.693386;-2.5;1.13;;;2012.5;6.5;;-1.37570040350761;311356.627053079;27.2892431789809;-0.225202194447868;-3.06412785974636e-15;0;696.644632957926;0;0;0;0;0;0;3110.56947060796;836.735131626867;2913.36621484111;0;0;547.651630011073;1913.6129726;1497.71171502083;2417.27121187848;773.866177834726;406.976540494297;0;0;0.150933793280011;0;0;0;0;0;0;1.57250444523149;0.0906427763972452;0.210401589378858;0;0;0.0503112644266704;0;0;0;0;0;0;1.12321746087963;0.120857035196327;0.105200794689429;0;0;;;;;0;0;2.0244826042876;1.39958655519206;2012-12-15 14:45:00;3.42406915947966;(0.5,0.7];1;10.49;0.192991668664214;4.35;;5.81;lake;0.348447952545198;NL11_StichtsAnkeveen;M27;;0.531404761904762;0.531404761904762;;0.521904761904762;0.521904761904762;;;0.419571428571429;0.419571428571429;;;0;0;;;0.748857142857143;0.748857142857143;;;;;;;;;;;;0.450714285714286;0.450714285714286;;0.369547619047619;0.369547619047619;;;;;;;3201;2013;134347;474797;;1.1115;24469;1100;5;28.5;;3.75;0;0;-10;-10;;;;;1.5;0.62;65.5;;;;;;42999.998;;5.35;1850;10.75;;134347;134347;474796.992;474796.992;0.0143500000000001;6.8241;0.21139;M27;2017;41.6666666666667;0.366666666666667;0.0333333333333333;1.66666666666667;;1;1;1;;52.71875;20.890243902439;91.780487804878;-43.4347826086956;-43.2173913043478;-43;-42.7826086956522;-42.5652173913044;;3.8125;1.28125;8.51219512195122;-24.6525;-23.8825;-21.84375;-17.7475;-12.3025;-20.785;23.5272727272727;60.0243902439024;32.2857142857143;;144.6875;1.32439024390244;494.721739130435;333.526086956522;206.682608695652;125.517391304348;89.6652173913044;;1.46756097560976;0.000682926829268293;0.0581707317073171;0.00560975609756098;0.152073170731707;0.160243902439024;8.59975609756098;0.0565853658536585;7.78780487804878;0.00671951219512195;-54.5878888888889;698.534782608696;718.295652173913;686.626086956522;662.365217391304;700.3;;47.5;13.9926829268293;;-41.7102173913043;;;0.9;0.960975609756098;6.4390243902439;27.9268292682927;
3201-EAG-3;3201-EAG-3_F002.xlsx;;;M8;VEEN;Inlaat sGravelandseVaart;Inlaat uit EAG2;Inlaat3;Inlaat4;inlaat peilbeheer;Uitlaat naar EAG2;uitlaat2;uitlaat3;uitlaat4;236.792135;0;24.2182915;0;20.251986;-2.1;0.73;0.0896621863799283;0;2012.5;6.5;;-1.36456733726699;148939.719896116;22.9160046262016;0.102658370088504;-9.59046119927995e-14;0;509.451511405614;174.1670796;449.976061142461;0;0;1600.37485601533;0;1500;406.976540494297;0;0;0;400.504763080858;168.0914838;961.882989538971;3110.56947060796;0;0;0;0;0.150933793280011;0;0.199969748659818;0;0;1.58046213938261;0;0.814734910442857;0.0803825443083552;0;0;0;0.0503112644266704;0.172;1.1109430481101;0;0;1.58046213938261;0;0.973978552029416;0.0803825443083552;0;0;0;;;;;1;0.158046213938261;2.82648313607365;3.96807754825715;2012-12-15 14:45:00;6.79456068433079;(0.3,0.5];0.35;14.185;0.199258592603007;;;;;;NL11_OvWa_3201-EAG-3_Stichtsc;M8;;0.314653642653643;0.340217134717135;;0.557299755799756;0.575742775742776;;0.920639397639398;0.0683687423687424;0.134739723239723;;0.927059829059829;;;;0.857498168498169;0.327849816849817;0.327849816849817;;;;;;;;;;;;0.351825803825804;0.326031746031746;;0.388553927553928;0.311371387871388;0.459859788359788;0.23714183964184;;;;;3201;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M8;2014.33333333333;30.8333333333333;6.66666666666667;0.25;9.33333333333333;41.6666666666667;0.333333333333333;0.35;1;;64.0238095238095;17.2448979591837;99.3571428571429;;;;;;;5.02142857142857;1.69761904761905;9.25510204081633;0.5;1.7075;3.15;8.4;14.365;6.1625;26.7083333333333;70.68;;;190.47619047619;1.78571428571429;;;;;;;2.12619047619048;0.00254761904761905;0.454880952380952;0.0144047619047619;0.327857142857143;0.343333333333333;7.662;0.118809523809524;7.668;;;;;;;;;44.7142857142857;12.076;;;;;0.533333333333333;0.495;12.0666666666667;65.4444444444444;
3210-EAG-1;3210-GAF_F001.xlsx;3210;;M1a;KLEI;inlaatVecht;Inlaat2;variabel deel;inlaat na 1/12/2009;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;249.487103126626;0;25.2653814679667;0;16.0021869270151;-2.7;0.55;0.349694907268446;13.5111099567052;2012.88888888889;6.33333333333333;;-2.15685048647408;86915.8004475904;39.7843634023675;-6.37283429988653;310.024288903932;-5913.83065036565;404.525350904599;0;466.900614363975;0;0;2283.16734180375;0;1796.2962962963;0;121.432892782608;1259.25925925926;25.0953676574619;326.512107193418;32.0043738540303;387.981446258902;0;0;0;0;5603.80636146172;0;0;1.16709201434398;0;0;8.5607074291175;0;2.80632938561629;0;0.189712964447383;0;0.0392061531525662;0.0505587583434203;0;5.8354600717199;0;0;0;0;0.561265877123258;0;0.0379425928894766;0;0.00784123063051323;;;;;1;0.85607074291175;12.7630479466777;6.49306853070657;2013-05-01 15:31:06;19.2561164773843;(0.3,0.5];0.35;15.515;0.822626358148741;;;;;;NL11_OvWa_3210-EAG-1_Horn-_en;M1a;;0.437397222222222;0.458352777777778;;0.738219444444444;0.720777777777778;;0.987027777777778;0.163769444444444;0.256277777777778;;0.468530555555556;;;;0.444252777777778;0.573272222222222;0.573272222222222;;;;;;;;;;;;0.443033333333333;0.377741666666667;;0.448211111111111;0.296713888888889;0.454394444444444;0.217886111111111;;;;;3210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M1a;2012;52.5;4.5;;14.1666666666667;;0.216666666666667;0.241666666666667;0.942857142857143;;74.7254901960784;20.9897959183673;124.901639344262;;;;;;;11.6490196078431;3.8921568627451;18.6530612244898;0.385714285714286;1.34285714285714;1.825;5.82142857142857;8.25;7.45714285714286;;82.3114754098361;;;188.862745098039;3.5344262295082;;;;;;;4.18688524590164;0.00359016393442623;0.962704918032787;0.0350819672131148;0.61516393442623;0.650655737704918;6.6;0.344918032786885;7.25737704918033;0.0951111111111111;;;;;;;;78.8823529411765;11.2114754098361;;;;;0.75;0.340163934426229;34.7868852459016;4.52459016393443;
3210-EAG-2;3210-GAF_F001.xlsx;3210;;M1a;KLEI;inlaatVecht;Inlaat2;variabel deel;inlaat na 1/12/2009;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;249.487103126626;0;25.2653814679667;0;16.0021869270151;-2.7;0.55;0.349694907268446;13.5111099567052;2012.88888888889;6.33333333333333;;-2.15685048647408;86915.8004475904;39.7843634023675;-6.37283429988653;310.024288903932;-5913.83065036565;404.525350904599;0;466.900614363975;0;0;2283.16734180375;0;1796.2962962963;0;121.432892782608;1259.25925925926;25.0953676574619;326.512107193418;32.0043738540303;387.981446258902;0;0;0;0;5603.80636146172;0;0;1.16709201434398;0;0;8.5607074291175;0;2.80632938561629;0;0.189712964447383;0;0.0392061531525662;0.0505587583434203;0;5.8354600717199;0;0;0;0;0.561265877123258;0;0.0379425928894766;0;0.00784123063051323;;;;;1;0.85607074291175;12.7630479466777;6.49306853070657;2013-05-01 15:31:06;19.2561164773843;(0.3,0.5];0.35;15.515;0.822626358148741;;;;;;NL11_OvWa_3210-EAG-2_Horn-_en;M1a;;0.447416666666667;0.480333333333333;;0.719666666666667;0.7415;;0.929666666666667;0.0257777777777778;0.0997222222222222;;1;;;;0.877777777777778;0.601083333333333;0.601083333333333;;;;;;;;;;;;0.521222222222222;0.484333333333333;;0.5945;0.487944444444444;0.534944444444444;0.4645;;;;;3210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M1a;2012;73.3333333333333;;;20;;0.35;0.366666666666667;1;;120.722222222222;27.2142857142857;145.583333333333;;;;;;;13.3166666666667;4.46666666666667;14.5714285714286;0.212121212121212;0.727272727272727;2.63939393939394;11.069696969697;19.5515151515152;6.97575757575758;;86.9444444444444;;;160.138888888889;3.26666666666667;;;;;;;3.96666666666667;0.00352777777777778;0.421944444444444;0.0259722222222222;0.682222222222222;0.708194444444444;9.38888888888889;0.285;7.61111111111111;0.0604722222222222;;;;;;;;90.8055555555556;12.7333333333333;;;;;0.3;0.286111111111111;27.3611111111111;-6.16666666666667;
3210-EAG-3;3210-GAF_F001.xlsx;3210;;M1a;KLEI;inlaatVecht;Inlaat2;variabel deel;inlaat na 1/12/2009;inlaat peilbeheer;uitlaat1;uitlaat2;uitlaat3;uitlaat4;249.487103126626;0;25.2653814679667;0;16.0021869270151;-2.7;0.55;0.349694907268446;13.5111099567052;2012.88888888889;6.33333333333333;;-2.15685048647408;86915.8004475904;39.7843634023675;-6.37283429988653;310.024288903932;-5913.83065036565;404.525350904599;0;466.900614363975;0;0;2283.16734180375;0;1796.2962962963;0;121.432892782608;1259.25925925926;25.0953676574619;326.512107193418;32.0043738540303;387.981446258902;0;0;0;0;5603.80636146172;0;0;1.16709201434398;0;0;8.5607074291175;0;2.80632938561629;0;0.189712964447383;0;0.0392061531525662;0.0505587583434203;0;5.8354600717199;0;0;0;0;0.561265877123258;0;0.0379425928894766;0;0.00784123063051323;;;;;1;0.85607074291175;12.7630479466777;6.49306853070657;2013-05-01 15:31:06;19.2561164773843;(0.3,0.5];0.35;15.515;0.822626358148741;;;;;;NL11_OvWa_3210-EAG-3_Horn-_en;M1a;;0.444361111111111;0.447444444444444;;0.674083333333333;0.639166666666667;;0.94725;0.112333333333333;0.159444444444444;;1;;;;0.947166666666667;0.54675;0.54675;;;;;;;;;;;;0.479388888888889;0.502861111111111;;0.514194444444444;0.557888888888889;0.494916666666667;0.589277777777778;;;;;3210;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M1a;2015;55.3333333333333;21.35;0.5;10.1666666666667;;0.5;0.655;0.85;;71.3888888888889;17.1071428571429;151.888888888889;;;;;;;9.2;3.05;11.2857142857143;0.107894736842105;0.428947368421053;2.12368421052632;11.5315789473684;15.0421052631579;5.20526315789474;;85.1666666666667;;;152.111111111111;2.21666666666667;;;;;;;2.84444444444444;0.00177777777777778;0.155833333333333;0.0169444444444444;0.616944444444445;0.630277777777778;9.06111111111111;0.152777777777778;7.71666666666667;0.0240833333333333;;;;;;;;78.1666666666667;12.2277777777778;;;;;0.4;0.366666666666667;14.7777777777778;-40.2222222222222;
3220-EAG-1;3220_EAG-1_F001-Korremof.xlsx;;;M1a;KLEI;ANKO stuw Koninginneweg;inlaat2;inlaat3;inlaat4;inlaat peilbeheer;naar Kortenhoef;uitlaat2;uitlaat3;uitlaat4;84.093140849557;0;7.69402281149152;0;8.02871597205;-2;0.49;0.0941795782649778;2.37476036223585;2013.38709677419;6.35483870967742;;-1.38290086746913;49545.1366168881;49.6198173627203;-1.01484489113838;-2254.7576991378;0;213.942274794917;0;150.531892366109;0;0;395.80370831905;0.386015634546923;2738.80404027887;0;0;0;484.366270509277;161.798277298484;120.43073958075;445.832640994596;1000;0;0;0;2254.7576991378;0.0266471345529851;0;0.749967456266476;0;0;1.97194026888954;0.00192317494299582;8.52815085816132;0;0;0;0.904938483679357;0.0532942691059703;0;0;0;0;0;0;3.41126034326453;0;0;0;0.301646161226452;;;;;1;0.197194026888954;12.1835673764927;3.76620077359695;2013-10-31 06:22:34;15.9497681500896;(0.3,0.5];0.35;16.26;0.749296886623165;;;;;;NL11_OvWa_3220-EAG-1_Horsterm;M1a;;0.285777777777778;0.327305555555556;;0.482055555555556;0.531333333333333;;0.938916666666667;0.0578888888888889;0.135277777777778;;0.94725;;;;0.885;0.310805555555556;0.310805555555556;;;;;;;;;;;;0.37375;0.348194444444444;;0.461527777777778;0.368638888888889;0.329277777777778;0.388333333333333;;;;;3220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M1a;2012;12.8333333333333;21.1666666666667;;5.85;;0.375;0.375;1;;73.6;33.4;123.666666666667;;;;;;12.75;5.1;1.62;16.2;0.47;1.61;2.85;22.72;8.72;5.58;;83;;;218;2.28888888888889;;;;;;;2.6;0.002;0.156111111111111;0.0122222222222222;0.3;0.307777777777778;9.76;0.168888888888889;8.04444444444444;0.0061;;;;;;;;;14.3555555555556;;;;;0.3;0.394444444444444;13.6;93.6;
3220-EAG-2;3220-GAF_F001.xlsx;3220;;M1a;VEEN;ANKO Sniplaan;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;ANKO-Zuid;uitlaat2;uitlaat3;uitlaat4;822.287926115;0;63.48333697665;0;44.6502343880445;-4;0.46;0.111502115077894;21.9814615134614;2012.5;6.5;;-3.51948224125201;214552.305557155;231.461116173014;-3.25983764076318e-14;382.885872443933;-93034.7320083312;1134.46045442351;71328.7494349011;1191.13266556333;0;0;25844.8924538311;33.8485557248472;814.847323990942;3000;0;0;0;882.750090383311;0;1182.47334935494;8630.86131280935;0;0;0;92651.8461358873;0;31.95;0.240092669993696;0;0;17.3648981744772;0.0227424712470785;0.127746950180935;2.68755588060543;0;0;0;0.0508154310933371;7.9875;5.33539266652658;0;0;0;0;0.182495643115622;3.02350036568111;0;0;0;;;;;1;1.73648981744772;52.3930361465044;16.5797041064167;2012-12-15 14:45:00;68.972740252921;(0.3,0.5];0.35;23.1;2.26809680287898;;;;;;NL11_OvWa_3220-EAG-2_Horsterm;M1a;;0.385996794871795;0.402147435897436;;0.538198717948718;0.56621688034188;;0.942574786324786;0.0468450854700855;0.0705235042735043;;1;;;;0.936935897435897;0.568940170940171;0.568940170940171;;;;;;;;;;;;0.400643162393162;0.410727564102564;;0.414785256410256;0.418813034188034;0.176560897435897;0.540025641025641;;;;;3220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M1a;2012;75;5.05;;24.25;;0.3;0.355;1;150;134.486486486486;3.27142857142857;1478.72235872236;;;;;;6.75;3.23333333333333;1.15151515151515;3.64285714285714;;;;;;;;506.493917274939;;;271.515151515152;1.66046511627907;;;;;;;1.80232558139535;0.00497674418604651;0.912325581395349;0.00651162790697674;0.138255813953488;0.143255813953488;4.95348837209302;0.131860465116279;7.38837209302326;0.0025;;;;;;;;49.8484848484849;11.1906976744186;;;;;0.54;0.396;16.4186046511628;45.1395348837209;
3220-EAG-3;3220-GAF_F001.xlsx;3220;;M1a;VEEN;ANKO Sniplaan;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;ANKO-Zuid;uitlaat2;uitlaat3;uitlaat4;822.287926115;0;63.48333697665;0;44.6502343880445;-4;0.46;0.111502115077894;21.9814615134614;2012.5;6.5;;-3.51948224125201;214552.305557155;231.461116173014;-3.25983764076318e-14;382.885872443933;-93034.7320083312;1134.46045442351;71328.7494349011;1191.13266556333;0;0;25844.8924538311;33.8485557248472;814.847323990942;3000;0;0;0;882.750090383311;0;1182.47334935494;8630.86131280935;0;0;0;92651.8461358873;0;31.95;0.240092669993696;0;0;17.3648981744772;0.0227424712470785;0.127746950180935;2.68755588060543;0;0;0;0.0508154310933371;7.9875;5.33539266652658;0;0;0;0;0.182495643115622;3.02350036568111;0;0;0;;;;;1;1.73648981744772;52.3930361465044;16.5797041064167;2012-12-15 14:45:00;68.972740252921;(0.3,0.5];0.35;23.1;2.26809680287898;;;;;;NL11_OvWa_3220-EAG-3_Horsterm;M1a;;0.378294444444444;0.404266666666667;;0.58315;0.620922222222222;;0.94;0.0477222222222222;0.0911111111111111;;0.899722222222222;;;;0.839372222222222;0.530138888888889;0.530138888888889;;;;;;;;;;;;0.392755555555556;0.350105555555556;;0.406677777777778;0.295577777777778;0.0908222222222222;0.398038888888889;;;;;3220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M1a;2012;45;31.5;;18.75;;0.275;0.38;0.875;;77.5813953488372;3.81666666666667;81.9069767441861;;;;;;;3.75348837209302;1.3093023255814;3.2;0.44;1.42;0.25;1.16;3.42;3.14;;70.6428571428571;;;270.232558139535;3.28837209302326;;;;;;;3.34418604651163;0.0138139534883721;2.65;0.00534883720930233;0.0513953488372093;0.0558139534883721;3.73488372093023;0.22;7.40232558139535;0.0188870967741935;;;;;;;;3.91860465116279;10.7790697674419;;;;;0.6;0.369767441860465;12.5806451612903;34.8604651162791;
3220-EAG-4;3220-GAF_F001.xlsx;3220;;M1a;VEEN;ANKO Sniplaan;dijklek;Inlaat3;Inlaat4;inlaat peilbeheer;ANKO-Zuid;uitlaat2;uitlaat3;uitlaat4;822.287926115;0;63.48333697665;0;44.6502343880445;-4;0.46;0.111502115077894;21.9814615134614;2012.5;6.5;;-3.51948224125201;214552.305557155;231.461116173014;-3.25983764076318e-14;382.885872443933;-93034.7320083312;1134.46045442351;71328.7494349011;1191.13266556333;0;0;25844.8924538311;33.8485557248472;814.847323990942;3000;0;0;0;882.750090383311;0;1182.47334935494;8630.86131280935;0;0;0;92651.8461358873;0;31.95;0.240092669993696;0;0;17.3648981744772;0.0227424712470785;0.127746950180935;2.68755588060543;0;0;0;0.0508154310933371;7.9875;5.33539266652658;0;0;0;0;0.182495643115622;3.02350036568111;0;0;0;;;;;1;1.73648981744772;52.3930361465044;16.5797041064167;2012-12-15 14:45:00;68.972740252921;(0.3,0.5];0.35;23.1;2.26809680287898;;;;;;NL11_OvWa_3220-EAG-4_Horsterm;M1a;;0.392789772727273;0.415340909090909;;0.532446022727273;0.586525568181818;;0.915846590909091;0.0150227272727273;0.0313636363636364;;0.96040625;;;;0.875934659090909;0.632761363636364;0.632761363636364;;;;;;;;;;;;0.494920454545455;0.515693181818182;;0.596639204545454;0.615477272727273;0.490528409090909;0.678028409090909;;;;;3220;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;M1a;2012;83.75;10;;22.5;;0.35;0.45;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
