O;W;locatie.EAG;jaar;W1;W2;W3;W4;W4a;W4b;W5;W5a;W5b;W5c;W6;W7;W7a;W7b;W7c;W7d;W9;O1;O2;O3;O4;O5;O6;O7;O8;doorz_diep;FLAB;KROOS;SUBMS;woeker;n_soort;n_ovsoort;DRIJF;riet;watertype;StedelijkLandelijk;ESTnaam2;ESTnaam3;estnaam;omschrijving.x;omschrijving.y;estnaamvol
O6;W7a;3370-EAG-2;2018;1;0;0;0;0;0;0;0;0;0;2;0;2;0;0;1;1;0;0;0;0;3;3;0;0;1;0.5;0.1;13;7.55;1.5;15.5;0.1;0.1;M3;Landelijk;Sl;L;W7a_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;3370-EAG-3;2018;0;1;0;1;1;0;4;1;0;0;3;4;4;3;1;0;0;0;0;0;0;3;16;0;0;1;0.1;0.1;35;20;3;19;1;0;M1a;Landelijk;Sl;L;W7a_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;3370-EAG-4;2018;0;0;0;0;0;0;5;0;0;0;2;3;5;1;0;1;0;0;0;0;0;3;12;1;0;1;1;0.1;45;35;3.5;18;1;0;M1a;Landelijk;Sl;L;W7a_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;4000-EAG-2;2018;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;1;0;1;2;0.1;20;10;1;20;1;5;M6a;Landelijk;K;L;W7a_O6_K_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_K_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;4000-EAG-4;2018;0;0;0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;1;0;0;1;3;1;0;0.714285714;0;0;2;4;1;15.5;3;3.55;M6a;Landelijk;K;L;W7a_O6_K_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_K_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;4110-EAG-2;2007;0;3;0;0;0;0;1;0;1;1;0;0;3;0;1;1;0;0;0;0;0;3;4;0;0;2;0.001;40;10;6;4;15;10;3;M1a;Landelijk;Sl;L;W7a_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;4210-EAG-4;2015;0;0;0;0;0;0;4;0;0;0;1;1;5;0;0;0;1;0;0;0;0;2;6;1;0;1;0.1;0.1;5;5;3;19;0.1;0.1;M10;Landelijk;Sl;L;W7a_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;4210-EAG-6;2017;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0.75;1;0;26;0.05;0.5;14;0.1;0.05;M8;Landelijk;Sl;L;W7a_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;4210-EAG-6;2019;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;1;2;0;0;1;0.1;0;10;0.1;1;18;0.1;2;M8;Landelijk;Sl;L;W7a_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;4230-EAG-1;2017;0;0;0;1;0;0;1;0;1;0;0;1;2;0;0;0;1;0;0;0;0;1;6;0;0;1;1;5;15;0.1;2;18;1;0;M8;Landelijk;Sl;L;W7a_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;6480-EAG-1;2017;0;2;0;0;0;0;3;1;2;0;1;4;4;0;0;0;0;0;0;0;0;4;7;0;0;1;3;3;55;50;5;16;1;0;M1a;Landelijk;Sl;L;W7a_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7a;6540-EAG-2;2017;0;0;0;0;0;0;1;0;0;0;0;2;2;1;0;1;0;0;0;0;0;0;6;0;0;1;3;0.1;50;35;3;18.5;20;0;M1a;Landelijk;Sl;L;W7a_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7a_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten in lage dichtheid_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7b;3360-EAG-19;2015;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0.55;10.5;2;40;32.5;4.5;11;0.5;0;M10;Landelijk;Sl;L;W7b_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7b_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7b;4140-EAG-2;2017;1;0;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;2;2;0;0;1;20;18.5;62.5;40;4;14.5;10.05;0.05;M8;Landelijk;Sl;L;W7b_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7b_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7b;4210-EAG-6;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;60;0.1;100;20;4;15;1;0;M8;Landelijk;Sl;L;W7b_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7b_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laag FLAB_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7c;2410-EAG-3;2016;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;0;0;0;0;0;0;2;2;0;1;1;0.1;5;80;50;4;16;0.1;0.1;M8;Stedelijk;Sl;St;W7c_O6_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7c_O6_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7c;2620-EAG-1;2007;0;6;0;3;8;0;0;0;0;0;0;6;2;0;9;0;1;0;0;0;0;10;19;0;0;0.75;0.001;20;40;6;2;16;0;0;M10;Landelijk;Sl;L;W7c_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7c_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7c;2620-EAG-1;2009;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;1;4;0;0;0.6;0.001;1;40;3;2;20;0;1;M10;Landelijk;Sl;L;W7c_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7c_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7c;3340-EAG-2;2005;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;0;0;0.75;0.001;10;90;8.5;3.5;15;13.5;0;M1a;Landelijk;Sl;L;W7c_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7c_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7c;4000-EAG-2;2014;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;2;0;1;1;0;15;65;20;2;18;0;10;M6a;Landelijk;K;L;W7c_O6_K_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7c_O6_K_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7c;4000-EAG-8;2018;0;0;0;1;0;0;0;0;1;0;1;1;0;1;2;0;0;0;0;0;0;2;4;1;0;1;0;0.1;80;40;3;16;10;0;M6a;Landelijk;K;L;W7c_O6_K_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7c_O6_K_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7c;6450-EAG-3;2018;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;3;0;0;1;0;30;75;40;2;16;0.1;1;M1a;Landelijk;Sl;L;W7c_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7c_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7c;6480-EAG-3;2007;0;3;0;1;0;0;3;0;1;0;0;2;2;0;3;0;0;0;0;0;0;5;6;0;0;1;0.001;30;45;6;4;16;0;0;M1a;Landelijk;Sl;L;W7c_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7c_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7c;9010-EAG-1;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0.1;95;30;20;2;15;0.1;1;M10;Stedelijk;Sl;St;W7c_O6_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7c_O6_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten en het water is bedekt met een dichte laagkroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;2140-EAG-5;2003;0;2;0;1;2;1;0;0;0;1;0;2;0;0;0;2;0;0;0;0;0;3;4;0;0;0.714285714;0.001;17;80;8;3;16;10;2;M10;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;2410-EAG-2;2016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0.1;70;70;2;18;50;0;M8;Stedelijk;Sl;St;W7d_O6_Sl_St;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_St_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;2500-EAG-2;2014;0;0;0;0;0;0;1;0;0;1;0;2;3;1;0;3;0;0;0;0;0;1;10;0;0;1;0;0.1;30;15;2;18;1;0.1;M10;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;2500-EAG-5;2004;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;0;0;0;1;3;0;0;0.6;0.001;4;95;8.5;3;15;25.5;0;M20;Landelijk;DM;L;W7d_O6_DM_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_DM_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;3100-EAG-5;2004;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;1.5;0.001;17;90;9;6;16;40;2;M14;Landelijk;OM;L;W7d_O6_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;3100-EAG-9;2004;0;0;0;0;0;0;1;0;0;2;0;1;0;0;1;2;0;0;0;0;0;1;4;0;0;1;0.001;16;90;9;5;19;40;5;M14;Landelijk;OM;L;W7d_O6_OM_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_OM_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;3260-EAG-1;2009;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;0.001;0;40;42.5;4.5;13.5;35;2.5;M10;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;3300-EAG-13;2010;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0.9;0.001;3.5;55;35;5;15;50;0.05;M10;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;3300-EAG-9;2005;0;2;0;4;2;2;1;0;0;0;0;4;2;0;1;7;0;0;0;0;0;4;17;0;0;0.8;0.001;10;50;7;3;19;35;3;M10;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;3340-EAG-1;2009;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0;2;2;0;0;1;0.001;5;47.5;27.5;5;14;25;0;M8;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;3350-EAG-2;2005;0;0;0;0;0;0;1;0;1;2;0;1;0;0;0;3;0;0;0;0;0;3;4;0;0;0.8;0.001;14;50;9;5;16;50;0;M8;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;3370-EAG-2;2011;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;2;0;0;0.8;0.001;1.05;7.5;40.5;2.5;19;40.5;0.1;M3;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;4000-EAG-2;2004;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;2;0;0;0;0;0;2;5;0;0;1.666666667;0.001;10;10;5;1;18;10;6;M6a;Landelijk;K;L;W7d_O6_K_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_K_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;4000-EAG-7;2004;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;2;2;0;0;0.9;0.001;10;3;2.5;2.5;12;50;6;M6a;Landelijk;K;L;W7d_O6_K_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_K_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;4140-EAG-1;2017;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;3;0;1;1;5;12.5;50;47.5;5;24.5;3.5;2;M8;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;4140-EAG-5;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0.666666667;0.001;21;10;5;2;15;100;4;M1a;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W7d;5000-EAG-2;2004;0;0;0;1;0;0;2;0;0;2;0;2;0;0;0;2;0;0;0;0;0;3;4;0;0;0.8;0.001;5;50;8;5;15;5;0;M3;Landelijk;Sl;L;W7d_O6_Sl_L;Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W7d_O6_Sl_L_Het water is helder met weinig soorten ondergedoken waterplanten, maar met drijfbladplanten_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W9;2140-EAG-5;2015;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;2;0;0;1;0;1;0;0;0;19;0.1;4;M10;Landelijk;Sl;L;W9_O6_Sl_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W9_O6_Sl_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W9;2500-EAG-2;2010;0;1;2;7;0;0;0;0;0;1;2;3;4;0;0;4;9;0;0;0;0;10;24;0;0;1;0.001;0.1;3.5;0.05;0.5;16;0.1;0;M10;Landelijk;Sl;L;W9_O6_Sl_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W9_O6_Sl_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W9;2501-EAG-2;2019;0;6;0;4;1;0;1;0;1;0;0;3;8;6;1;0;8;0;0;0;0;9;30;1;0;1;0.1;2;10;0.1;1;18;0.1;0;M8;Landelijk;Sl;L;W9_O6_Sl_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W9_O6_Sl_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W9;2502-EAG-1;2016;1;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;9;0;0;0;0;7;11;0;0;1;0;0.1;0.1;0;0;15;0;0;M10;Landelijk;Sl;L;W9_O6_Sl_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W9_O6_Sl_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W9;2502-EAG-1;2019;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;2;12;0;0;1;0;0.05;5;0;0;17.5;0;0;M10;Landelijk;Sl;L;W9_O6_Sl_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W9_O6_Sl_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W9;2505-EAG-1;2010;0;2;1;1;0;0;0;0;0;0;0;6;14;0;0;1;20;0;0;0;0;20;41;0;1;1;0.001;0.1;1.5;0;0;16;0;0;M10;Landelijk;Sl;L;W9_O6_Sl_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W9_O6_Sl_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W9;2505-EAG-1;2014;0;0;0;1;0;0;0;0;0;0;0;2;7;0;0;0;8;0;0;0;0;11;11;0;1;1;0.1;0.1;0.1;0;0;15;0.1;0;M10;Landelijk;Sl;L;W9_O6_Sl_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W9_O6_Sl_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
O6;W9;2505-EAG-1;2016;1;0;0;1;0;0;0;0;0;0;0;3;8;0;0;0;13;0;0;0;0;9;19;0;0;1;0;0.1;0.1;0;0;16.5;0;0;M10;Landelijk;Sl;L;W9_O6_Sl_L;Het water is helder zonder ondergedoken waterplanten, FLAB of kroos;De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk;W9_O6_Sl_L_Het water is helder zonder ondergedoken waterplanten, FLAB of kroos_De oever is niet beschoeid, er staat weinig riet en de oevervegetatie is soortenrijk
